id,title,year,month,day,hour,minute,url,link
616,“一带一路”，全球治理的创新探索（国际论坛）--国际--人民网,2016,11,10,4,37,http://world.people.com.cn/n1/2016/1110/c1002-28849003.html,7
617,全球基础设施互联互通联盟——一项世界级惠民倡议--国际--人民网,2016,9,14,7,55,http://world.people.com.cn/n1/2016/0914/c1002-28714356.html,8
618,努力构建中国—东盟命运共同体（大使随笔）--国际--人民网,2016,9,7,4,46,http://world.people.com.cn/n1/2016/0907/c1002-28696144.html,8
619,中国－东盟文化部长会议及东盟－中日韩文化部长会议在文莱召开--国际--人民网,2016,8,25,14,44,http://world.people.com.cn/n1/2016/0825/c1002-28665920.html,4
620,世贸组织期待G20杭州峰会引领全球贸易增长--国际--人民网,2016,8,19,8,50,http://world.people.com.cn/n1/2016/0819/c1002-28648900.html,8
621,高虎城出席第15次中国-东盟（10+1）经贸部长会议--国际--人民网,2016,8,4,23,7,http://world.people.com.cn/n1/2016/0804/c1002-28612360.html,6
622,携手谱写建设命运共同体新篇章--国际--人民网,2016,7,28,14,3,http://world.people.com.cn/n1/2016/0728/c1002-28592318.html,8
623,中国东盟双边贸易额同比下降7.1% 多因素导致下滑--国际--人民网,2016,7,21,14,3,http://world.people.com.cn/n1/2016/0721/c1002-28573850.html,2
624,G20峰会未开，一项重大贸易成果已达成--国际--人民网,2016,7,12,17,10,http://world.people.com.cn/n1/2016/0712/c1002-28548314.html,2
625,2016年二十国集团贸易部长会议在上海开幕--国际--人民网,2016,7,10,9,5,http://world.people.com.cn/n1/2016/0710/c1002-28540694.html,0
626,瑞典北极科考队将再次远征--国际--人民网,2016,8,5,20,45,http://world.people.com.cn/n1/2016/0805/c1002-28615553.html,8
627,巴基斯坦医院遭袭遇难者上升至70人 巴塔分支宣布负责--国际--人民网,2016,8,9,0,14,http://world.people.com.cn/n1/2016/0809/c1002-28620745.html,1
628,比利时南部一体育中心发生爆炸１人死亡--国际--人民网,2016,8,26,11,2,http://world.people.com.cn/n1/2016/0826/c1002-28668561.html,3
629,泰国多个旅游胜地连遭爆炸 没有中国公民死伤--国际--人民网,2016,8,13,6,32,http://world.people.com.cn/n1/2016/0813/c1002-28633380.html,2
630,巴基斯坦奎达一医院附近发生炸弹袭击至少14人受伤--国际--人民网,2016,8,11,22,39,http://world.people.com.cn/n1/2016/0811/c1002-28630223.html,1
631,巴基斯坦警察学院死亡人数增至59人 逾百人伤--国际--人民网,2016,10,25,11,16,http://world.people.com.cn/n1/2016/1025/c1002-28806271.html,7
632,应对恐袭威胁 伦敦将部署更多武装警察--国际--人民网,2016,8,3,18,34,http://world.people.com.cn/n1/2016/0803/c1002-28608749.html,1
633,巴基斯坦48名教师启程赴华接受汉语培训--国际--人民网,2016,7,30,7,34,http://world.people.com.cn/n1/2016/0730/c1002-28596741.html,0
634,巴基斯坦专家学者谈G20杭州峰会 赞赏中国行动力--国际--人民网,2016,9,12,10,13,http://world.people.com.cn/n1/2016/0912/c1002-28709271.html,8
635,巴基斯坦瓜达尔港自由区正式启动--国际--人民网,2016,9,5,8,2,http://world.people.com.cn/n1/2016/0905/c1002-28690434.html,1
636,孟加拉国警方击毙９名武装分子--国际--人民网,2016,7,26,13,46,http://world.people.com.cn/n1/2016/0726/c1002-28586175.html,3
637,武装分子袭击马里军事基地 造成17名士兵死亡--国际--人民网,2016,7,20,14,11,http://world.people.com.cn/n1/2016/0720/c1002-28570297.html,0
638,俄白拟继续强化联盟关系--国际--人民网,2018,6,20,14,27,http://world.people.com.cn/n1/2018/0620/c1002-30069146.html,8
639,议会要夺权？英国“脱欧”迎关键一周--国际--人民网,2018,6,13,7,21,http://world.people.com.cn/n1/2018/0613/c1002-30053674.html,8
640,外国记者谈上海合作组织青岛峰会： 新希望 新征程--国际--人民网,2018,6,10,10,28,http://world.people.com.cn/n1/2018/0610/c1002-30048147.html,7
641,与波黑全面免签，“说走就走”目的地再添新成员--国际--人民网,2018,6,6,10,6,http://world.people.com.cn/n1/2018/0606/c1002-30039030.html,3
642,互利合作的典范 创造奇迹的沃土（特别关注）--国际--人民网,2018,6,4,4,37,http://world.people.com.cn/n1/2018/0604/c1002-30032205.html,8
643,阿根廷央行行长宣布辞职--国际--人民网,2018,6,15,15,33,http://world.people.com.cn/n1/2018/0615/c1002-30062445.html,8
644,拉美经济缓慢复苏（经济透视）--国际--人民网,2018,6,7,8,49,http://world.people.com.cn/n1/2018/0607/c1002-30041691.html,8
645,IMF呼吁建设性合作解决全球贸易分歧--国际--人民网,2018,6,1,12,4,http://world.people.com.cn/n1/2018/0601/c1002-30028981.html,8
646,阿根廷向国际货币基金组织寻求金融支持--国际--人民网,2018,5,9,14,0,http://world.people.com.cn/n1/2018/0509/c1002-29974880.html,7
647,新兴市场投资者准备迎接动荡--国际--人民网,2018,5,7,10,39,http://world.people.com.cn/n1/2018/0507/c1002-29969136.html,2
648,IMF首席经济学家批评美国对削减贸易逆差的错误认知--国际--人民网,2018,4,24,13,23,http://world.people.com.cn/n1/2018/0424/c1002-29947148.html,8
649,拉加德呼吁通过对话和多边机构解决贸易摩擦--国际--人民网,2018,4,22,15,13,http://world.people.com.cn/n1/2018/0422/c1002-29941876.html,8
650,ＩＭＦ官员警告贸易摩擦升级将损害亚太经济--国际--人民网,2018,4,21,11,29,http://world.people.com.cn/n1/2018/0421/c1002-29941187.html,8
651,美国商界团体呼吁国会加强对美贸易政策的监督--国际--人民网,2018,6,20,13,37,http://world.people.com.cn/n1/2018/0620/c1002-30069014.html,8
652,国务院关税税则委员会办公室有关负责人对自美部分进口商品加征关税的解读--国际--人民网,2018,6,16,12,43,http://world.people.com.cn/n1/2018/0616/c1002-30063271.html,8
653,反击！欧盟成员国一致支持对美28亿欧元产品征收报复性关税--国际--人民网,2018,6,15,10,12,http://world.people.com.cn/n1/2018/0615/c1002-30061689.html,7
654,挪威在世贸组织就美国钢铝关税提起磋商请求--国际--人民网,2018,6,13,10,50,http://world.people.com.cn/n1/2018/0613/c1002-30055209.html,8
655,默克尔:对特朗普拒签G7公报表示失望 欧盟将反制钢铝关税--国际--人民网,2018,6,11,9,5,http://world.people.com.cn/n1/2018/0611/c1002-30049633.html,8
656,墨西哥各界反对美国钢铝关税措施--国际--人民网,2018,6,1,15,10,http://world.people.com.cn/n1/2018/0601/c1002-30029383.html,8
657,大写的尴尬，日本缘何被关在美国关税豁免门外--国际--人民网,2018,5,24,19,33,http://world.people.com.cn/n1/2018/0524/c1002-30012499.html,8
658,综述：欧盟数据保护新规的“前世今生”--国际--人民网,2018,5,24,13,33,http://world.people.com.cn/n1/2018/0524/c1002-30011406.html,8
659,“脱欧”法案表决　英国政府赢多输少--国际--人民网,2018,6,15,8,45,http://world.people.com.cn/n1/2018/0615/c1002-30061020.html,8
660,日本众院通过劳动改革法案 被质疑增加过劳死风险--国际--人民网,2018,5,31,21,25,http://world.people.com.cn/n1/2018/0531/c1002-30026805.html,8
661,美参议院通过国会性骚扰处理机制改革法案--国际--人民网,2018,5,25,14,19,http://world.people.com.cn/n1/2018/0525/c1002-30014462.html,8
662,日本《工作方式改革法案》或在23日通过 安倍政府高度重视--国际--人民网,2018,5,21,16,33,http://world.people.com.cn/n1/2018/0521/c1002-30003770.html,8
663,日本国会审议18岁成年法案 将自2022年起施行--国际--人民网,2018,4,24,16,28,http://world.people.com.cn/n1/2018/0424/c1002-29947530.html,8
664,孟雁北：美国外资并购国家安全审查制度内含悖论--国际--人民网,2018,4,5,13,53,http://world.people.com.cn/n1/2018/0405/c1002-29909117.html,7
665,阿富汗再次推迟议会选举时间--国际--人民网,2018,4,2,21,14,http://world.people.com.cn/n1/2018/0402/c1002-29903512.html,8
666,王毅出席二十国集团外长会--国际--人民网,2018,5,23,4,32,http://world.people.com.cn/n1/2018/0523/c1002-30006538.html,7
667,外交部：俄罗斯外长访华将巩固中俄关系高水平发展势头--国际--人民网,2018,4,18,20,55,http://world.people.com.cn/n1/2018/0418/c1002-29935289.html,8
668,俄罗斯筹备独立运营空间站--国际--人民网,2018,3,16,14,7,http://world.people.com.cn/n1/2018/0316/c1002-29872393.html,8
669,俄罗斯外长：金砖国家机制国际影响力与日俱增--国际--人民网,2018,3,6,7,32,http://world.people.com.cn/n1/2018/0306/c1002-29849657.html,6
670,俄罗斯2017年武器出口合同额达150亿美元--国际--人民网,2018,2,8,7,46,http://world.people.com.cn/n1/2018/0208/c1002-29812119.html,4
671,中国为德国主办二十国集团峰会提供成功经验--国际--人民网,2017,5,5,5,20,http://world.people.com.cn/n1/2017/0505/c1002-29254972.html,8
672,俄叙伊三国外长莫斯科会晤 警告美国再攻叙后果严重--国际--人民网,2017,4,15,10,53,http://world.people.com.cn/n1/2017/0415/c1002-29212937.html,7
673,特朗普上任后首场个人记者会再"怼"媒体(高清组图)--国际--人民网,2017,2,17,11,3,http://world.people.com.cn/n1/2017/0217/c1002-29088962.html,8
674,热点问答：特朗普突然“换将”为哪般？--国际--人民网,2018,3,14,7,21,http://world.people.com.cn/n1/2018/0314/c1002-29866127.html,8
675,默克尔将首会特朗普 外媒：两人政策分歧很大--国际--人民网,2017,3,13,14,47,http://world.people.com.cn/n1/2017/0313/c1002-29142383.html,8
676,新闻背景：美国当选总统特朗普的主要政策主张--国际--人民网,2016,11,9,19,35,http://world.people.com.cn/n1/2016/1109/c1002-28848780.html,8
677,默克尔反思难民政策：坚持与改善--国际--人民网,2016,9,22,21,20,http://world.people.com.cn/n1/2016/0922/c1002-28734255.html,8
678,默克尔说期待在G20峰会上展开广泛双边对话--国际--人民网,2016,9,4,12,49,http://world.people.com.cn/n1/2016/0904/c1002-28689757.html,8
679,德国首个柴油车禁令将在汉堡生效--国际--人民网,2018,5,24,10,40,http://world.people.com.cn/n1/2018/0524/c1002-30011247.html,8
680,特朗普重申支持拥枪--国际--人民网,2018,5,5,15,37,http://world.people.com.cn/n1/2018/0505/c1002-29966824.html,8
681,英国议会上院投票 寻求更大“脱欧”决定权--国际--人民网,2018,5,2,8,41,http://world.people.com.cn/n1/2018/0502/c1002-29959910.html,7
682,欧盟宣布禁止从２０家巴西肉类加工厂进口鸡肉产品--国际--人民网,2018,4,20,13,45,http://world.people.com.cn/n1/2018/0420/c1002-29939842.html,8
683,英国将出台新法案全面禁止象牙贸易--国际--人民网,2018,4,3,21,1,http://world.people.com.cn/n1/2018/0403/c1002-29906047.html,7
684,美密西西比通过最严格堕胎禁令 胎儿满15周禁堕胎--国际--人民网,2018,3,21,7,28,http://world.people.com.cn/n1/2018/0321/c1002-29879522.html,7
685,阿根廷拟堕胎合法化 罗马教皇方济各吁捍卫生命--国际--人民网,2018,3,20,7,23,http://world.people.com.cn/n1/2018/0320/c1002-29877052.html,8
686,第三届欧洲金融论坛在爱尔兰都柏林举办--国际--人民网,2018,2,14,9,8,http://world.people.com.cn/n1/2018/0214/c1002-29823952.html,2
687,普京今日将在莫斯科举行盛大总统就职典礼 开启第四任期--国际--人民网,2018,5,7,7,46,http://world.people.com.cn/n1/2018/0507/c1002-29967700.html,7
688,土耳其总统选举定于6月24日投票 为2017年总统制修宪后首次大选--国际--人民网,2018,5,5,15,4,http://world.people.com.cn/n1/2018/0505/c1002-29966812.html,8
689,阿利耶夫赢得阿塞拜疆总统选举--国际--人民网,2018,4,12,14,32,http://world.people.com.cn/n1/2018/0412/c1002-29922490.html,8
690,普京总统新任期工作方向曝光 首要任务是这个--国际--人民网,2018,3,26,9,7,http://world.people.com.cn/n1/2018/0326/c1002-29888648.html,8
691,普京在俄总统选举中领先 表示努力得到选民认可--国际--人民网,2018,3,19,7,19,http://world.people.com.cn/n1/2018/0319/c1002-29874496.html,8
692,德国总理默克尔宣誓就职 迈向第四个总理任期--国际--人民网,2018,3,15,7,36,http://world.people.com.cn/n1/2018/0315/c1002-29868439.html,8
693,英国宣布驱逐23名俄罗斯外交官--国际--人民网,2018,3,15,6,32,http://world.people.com.cn/n1/2018/0315/c1002-29868320.html,8
694,美国或于本周就“干涉选举”制裁俄商业大亨--国际--人民网,2018,4,6,8,41,http://world.people.com.cn/n1/2018/0406/c1002-29909377.html,8
695,美对朝制裁包括中国实体 外交部:已提出严正交涉--国际--人民网,2018,2,25,5,12,http://world.people.com.cn/n1/2018/0225/c1002-29833127.html,7
696,防止英国坏了规矩 欧盟放大招——制裁机制--国际--人民网,2018,2,9,7,41,http://world.people.com.cn/n1/2018/0209/c1002-29814469.html,8
697,美欲断黎巴嫩真主党财路 特朗普：这只是第一波--国际--人民网,2018,2,4,14,5,http://world.people.com.cn/n1/2018/0204/c1002-29804677.html,8
698,普京说美国发布“克里姆林宫报告”是不友好行为--国际--人民网,2018,1,31,10,45,http://world.people.com.cn/n1/2018/0131/c1002-29797676.html,7
699,美国总统特朗普发表首份国情咨文--国际--人民网,2018,1,31,10,0,http://world.people.com.cn/n1/2018/0131/c1002-29797550.html,8
700,俄外交部：美国新一轮制裁只会令美国企业蒙受损失--国际--人民网,2018,1,28,9,7,http://world.people.com.cn/n1/2018/0128/c1002-29790943.html,8
701,中国有底气对美强力回击（锐财经）--国际--人民网,2018,4,4,5,29,http://world.people.com.cn/n1/2018/0404/c1002-29906201.html,8
702,望美方及早摒弃单边主义和贸易保护主义的做法--国际--人民网,2018,4,4,5,18,http://world.people.com.cn/n1/2018/0404/c1002-29906179.html,8
703,希望美方尽快撤销违反世贸组织规则的措施--国际--人民网,2018,4,3,4,37,http://world.people.com.cn/n1/2018/0403/c1002-29903564.html,8
704,中国对美商品加征关税 若美一意孤行中方将再还击--国际--人民网,2018,4,2,20,11,http://world.people.com.cn/n1/2018/0402/c1002-29903504.html,8
705,我国今起对128项美国进口商品中止关税减让 商务部回应--国际--人民网,2018,4,2,9,42,http://world.people.com.cn/n1/2018/0402/c1002-29902550.html,7
706,美国贸易“生病”，别让中国“吃药”(望海楼)--国际--人民网,2018,3,30,8,35,http://world.people.com.cn/n1/2018/0330/c1002-29898300.html,8
707,外交部回应“中美正就避免贸易战开展谈判”报道--国际--人民网,2018,3,28,4,6,http://world.people.com.cn/n1/2018/0328/c1002-29892573.html,8
708,古特雷斯呼吁美俄继续通过对话削减各自核武器--国际--人民网,2018,2,6,13,35,http://world.people.com.cn/n1/2018/0206/c1002-29808864.html,8
709,联合国和非盟签署伙伴协议--国际--人民网,2018,1,29,4,19,http://world.people.com.cn/n1/2018/0129/c1002-29791461.html,8
710,“朝八晚八”习以为常！他们，是联合国秘书长的“左膀右臂”--国际--人民网,2018,1,22,7,20,http://world.people.com.cn/n1/2018/0122/c1002-29777498.html,6
711,英国首相回应质疑：将在“脱欧”谈判中做极难对付的女性--国际--人民网,2017,5,3,16,9,http://world.people.com.cn/n1/2017/0503/c1002-29251918.html,8
712,中国裁军大使呼吁维护不扩散核武器条约权威性--国际--人民网,2017,5,3,8,43,http://world.people.com.cn/n1/2017/0503/c1002-29250640.html,8
713,欢迎美方在和平解决半岛问题方面发挥积极作用--国际--人民网,2017,4,18,5,4,http://world.people.com.cn/n1/2017/0418/c1002-29217081.html,8
